M2,Banyo,Bina_Yasi,Balkon,Asansor,Garaj,Takas,Eşya Durumu,Fiyat,oda_sayisi,salon_sayisi,Kat,Isinma,yapi_durumu,Kullanim_Boş,Kullanim_Kiracılı,Kullanim_Mülk Sahibi,tapu_durumu,Ilce_Akhisar,Ilce_Alasehir,Ilce_Demirci,Ilce_Gordes,Ilce_Kirkagac,Ilce_Koprubasi,Ilce_Kula,Ilce_Salihli,Ilce_Sarigol,Ilce_Saruhanli,Ilce_Sehzadeler,Ilce_Selendi,Ilce_Soma,Ilce_Turgutlu,Ilce_Yunusemre
125,1,0,1,0,1,0,0,3500000.0,2,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,1,1,1,1,0,1,0,6500000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,1,30,0,0,0,1,0,820000.0,2,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,0,1,1,1,1,0,3749000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,1,0,1,1,0,0,2250000.0,3,1,0.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,21,0,0,0,0,0,550000.0,2,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,21,1,0,0,0,0,1550000.0,2,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,1,25,0,1,0,1,0,3485000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,1,15,0,0,1,1,0,2250000.0,1,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,2,0,0,1,1,1,0,3400000.0,2,1,3.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,5,0,1,0,0,0,2600000.0,2,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,21,0,1,1,1,0,4275000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,26,1,0,0,0,0,2225000.0,3,1,4.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,18,0,0,0,1,0,2350000.0,2,1,0.0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,26,0,1,1,1,0,3150000.0,2,1,0.5,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,2,1,1,0,0,0,5000000.0,2,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,21,0,1,1,0,0,2850000.0,2,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,1,0,1,1,1,0,3200000.0,3,1,3.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,0,0,1,1,1,0,3150000.0,3,1,3.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1,10,0,1,1,1,0,4600000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,35,0,0,0,0,0,1200000.0,2,1,3.0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,10,0,1,1,0,0,3800000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,1,21,1,1,1,0,0,2750000.0,3,1,4.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,26,0,0,0,0,0,1900000.0,2,1,0.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,21,0,1,1,0,0,3250000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1,26,0,1,1,0,0,4200000.0,3,1,6.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,1,22,0,0,0,0,0,3100000.0,3,1,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,1,1,0,0,1,0,2990000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1,0,1,1,1,1,0,2750000.0,2,1,2.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,1,25,0,0,0,0,0,2350000.0,2,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,0,1,1,1,0,0,5200000.0,3,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,0,0,1,1,0,0,3650000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,11,1,1,1,0,0,6250000.0,3,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,0,0,1,1,1,0,4100000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,11,1,1,0,1,0,4750000.0,3,1,2.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,1,26,1,1,0,0,0,3125000.0,3,1,5.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,1,0,0,0,1,0,0,4100000.0,3,1,3.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,6,1,0,0,0,0,4100000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,0,0,0,0,1,0,3900000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,1,0,0,0,0,0,0,5300000.0,3,1,3.0,2,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,1,4,0,0,0,1,0,3250000.0,2,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,0,0,1,0,0,0,5250000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1,5,0,1,0,0,0,4250000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,21,0,1,0,0,0,4100000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,2,11,0,1,0,1,0,6850000.0,5,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,31,0,0,0,0,0,5300000.0,3,1,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1,6,0,1,1,1,0,3850000.0,3,1,2.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,16,0,1,1,1,0,3150000.0,3,1,2.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,2,1,0,1,1,1,1,3150000.0,3,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,0,0,0,0,1,0,5250.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1,0,0,1,1,0,0,2850000.0,2,1,2.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,23,1,0,0,0,0,4900000.0,3,1,3.0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,1,20,0,0,0,0,0,1850000.0,2,1,5.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,30,0,0,0,0,0,2500000.0,3,1,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,45,0,0,0,0,0,1650000.0,2,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,1,0,0,1,1,1,0,2390000.0,1,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,2,0,0,0,0,0,3200000.0,1,1,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,21,1,0,0,0,0,2290000.0,3,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,35,0,0,0,0,0,1650000.0,2,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,1,0,1,1,1,1,0,4250000.0,2,1,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,7,0,1,1,0,0,3180000.0,3,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,0,0,1,0,0,3125000.0,1,1,5.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,16,1,0,0,0,0,1950000.0,3,1,1.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,1,21,0,0,0,0,0,1500000.0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,1,7,1,1,1,1,0,4500000.0,3,1,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,2,5,1,1,1,0,0,6500000.0,4,1,8.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,1,1,0,1,0,0,4350000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,0,1,0,1,1,0,2900000.0,1,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,2,0,1,0,0,1,0,3950000.0,2,1,9.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,1,34,0,1,0,1,0,3875000.0,3,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,1,0,0,1,1,1,0,5250000.0,3,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,2,26,1,1,1,0,0,3500000.0,3,0,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,6,1,0,0,0,0,2685000.0,2,1,0.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,8,1,1,1,0,0,4100000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,1,0,1,1,0,0,3450000.0,3,1,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,1,25,0,1,0,0,0,3300000.0,3,1,1.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,5,0,1,0,1,0,6575000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,5,0,1,0,0,0,3400000.0,2,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,0,0,0,1,0,2500000.0,2,1,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,30,0,0,0,0,0,1950000.0,2,1,4.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,6,0,0,0,0,0,2550000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,1,21,1,0,0,0,0,1875000.0,3,1,4.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,11,0,0,0,0,0,2380000.0,3,1,0.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,1,1,0,0,1,1,0,3050000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,1,15,0,0,0,0,0,4250000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,1,1,1,1,1,1,0,5475000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,0,1,1,1,0,0,3800000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,1,0,1,1,0,0,5350000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,0,0,1,1,1,0,3100000.0,3,1,3.0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,26,0,0,0,1,0,2250000.0,2,1,1.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,28,1,0,1,1,0,2850000.0,3,1,3.0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,18,0,0,1,0,0,3950000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,1,7,0,0,0,0,0,2200000.0,3,1,5.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,2,0,0,1,1,1,0,3100000.0,2,1,1.0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,4,0,1,1,0,0,3425000.0,2,1,3.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,2,0,0,1,0,1,0,4390000.0,3,1,4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,25,0,1,0,0,0,3400000.0,3,2,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,1,26,0,0,0,0,0,1750000.0,3,1,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,24,0,0,0,0,0,1550000.0,2,1,3.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,0,0,1,0,1,0,2950000.0,2,0,0.5,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,25,0,0,0,0,0,4800000.0,3,1,-2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,5,0,0,0,0,0,2450000.0,2,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,1,6,0,1,0,0,0,3850000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,2,1,1,1,1,0,0,4350000.0,3,1,4.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,6,0,0,0,0,0,2045000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,1,6,0,0,0,0,0,4300000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,1,1,1,1,0,1,1,3600000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,1,25,0,0,0,1,0,2750000.0,1,1,0.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,1,1,0,0,0,1,0,2950000.0,1,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,1,5,0,1,1,1,0,5900000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,1,26,0,1,1,0,0,5100000.0,3,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,20,1,1,1,0,0,3950000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300,1,26,0,0,0,0,0,340000.0,2,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,1,7,1,0,0,0,0,3500000.0,2,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,3,0,0,1,1,0,2850000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,25,1,1,0,1,0,3590000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,1,6,0,0,0,0,0,4500000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,0,0,1,1,1,0,3150000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,2,1,1,1,1,0,0,4650000.0,3,1,4.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210,2,6,0,0,1,0,0,4400000.0,4,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,1,1,1,1,1,0,0,4500000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,2,15,1,1,1,0,0,4500000.0,3,1,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,2,0,1,1,1,0,0,3850000.0,4,1,5.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,0,0,0,0,1,0,3500000.0,3,0,0.5,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,7,0,0,1,1,0,4750000.0,2,1,3.0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,30,0,1,1,1,0,4450000.0,3,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,1,13,1,1,1,0,0,6875000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,7,1,1,1,1,0,3950000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,1,3,1,1,1,0,0,5250000.0,4,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,27,0,0,0,1,0,1685000.0,2,1,5.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,6,0,0,0,0,0,2900000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,4,1,1,1,0,0,3300000.0,2,1,1.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,1,0,1,1,1,0,3500000.0,2,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,0,1,1,0,1,0,3800000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,1,1,1,1,1,0,0,3425000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,1,2,0,1,0,0,0,3850000.0,3,1,3.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,1,0,1,1,1,0,3500000.0,3,1,1.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,15,0,1,1,0,0,7000000.0,3,1,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,1,0,1,1,1,0,0,5700000.0,3,1,4.0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,2,5,0,1,0,1,0,4600000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,4,1,0,0,0,1,2100000.0,1,1,2.0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,16,0,0,0,0,0,3750000.0,3,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,0,0,0,1,1,0,4550000.0,3,1,3.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2,0,0,0,1,0,0,4100000.0,3,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2,0,1,1,1,1,0,6000000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,0,0,1,1,0,0,2950000.0,2,1,4.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,1,1,1,1,0,3490000.0,2,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,21,0,1,1,1,0,4150000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2,15,1,1,1,0,1,4750000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,26,0,1,0,1,0,3875000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,1,21,1,0,0,0,0,5400000.0,4,1,1.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,1,15,1,1,1,1,0,5450000.0,3,1,6.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,1,11,1,0,1,1,0,3875000.0,3,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,1,1,0,1,1,0,0,3900000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,6,1,0,1,1,0,3500000.0,3,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,1,3,0,0,0,0,0,5750000.0,2,1,0.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2,0,0,1,1,0,0,4150000.0,3,1,5.0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,1,5,0,1,0,0,1,3900000.0,2,1,2.0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,6,0,0,0,1,0,4600000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,16,1,1,1,0,0,3950000.0,2,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2,0,0,1,1,1,0,4100000.0,2,1,5.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,1,12,0,1,0,0,0,6500000.0,3,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,1,4,1,0,0,1,0,3700000.0,2,1,0.5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,2,5,0,0,1,1,0,5500000.0,3,1,-2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,2,0,0,0,1,0,0,4440000.0,4,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,2,0,0,1,1,0,0,5600000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,25,1,1,0,0,0,4700000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,1,1,1,1,0,1,0,3500000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,3,1,1,1,1,1,0,5250000.0,5,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,0,1,1,1,0,0,4750000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,6,0,0,1,0,0,3490000.0,3,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,2,11,1,1,1,1,0,4500000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,3,4,0,0,0,1,0,5000000.0,5,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,21,0,1,1,0,0,4500000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,11,0,1,1,1,0,4250000.0,2,1,0.5,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,25,0,0,0,1,0,2550000.0,1,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,1,1,0,1,1,1,0,3050000.0,2,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,4,0,0,0,0,1,2500000.0,2,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,25,1,1,0,1,0,4350000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,1,0,1,0,0,0,2900000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,1,1,1,1,0,0,4250000.0,3,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2,1,0,1,0,0,0,6700000.0,4,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1,7,0,0,1,0,1,2650000.0,1,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,1,0,0,1,0,0,3900000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,6,0,0,0,0,0,4650000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,2,22,1,1,1,1,0,6000000.0,4,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,1,0,1,0,0,0,2550000.0,2,0,4.0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,21,0,1,1,1,0,2950000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2,1,0,1,1,1,0,3600000.0,2,1,2.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2,0,1,1,0,1,0,4500000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
